tourney_id,old_tourney_id,date_id,tourney_name,surface,draw_size,tourney_level,tourney_spectators,tourney_revenue
4083,2019-W-ITF-ITA-17A-2019,20190715,W25 Imola,Carpet,32,25,3941,797321.07
4084,2019-W-ITF-ITA-18A-2019,20190722,W15 Schio,Clay,32,15,2760,660186.04
4085,2019-W-ITF-ITA-19A-2019,20190826,W25 Bagnatica,Clay,32,25,2934,548962.93
4086,2019-W-ITF-ITA-20A-2019,20190902,W25 Trieste,Clay,32,25,3302,633812.74
4087,2019-W-ITF-ITA-22A-2019,20190805,W25 Cordenons,Clay,32,25,2294,498370.36
4088,2019-W-ITF-ITA-23A-2019,20190909,W25 Santa Margherita Di Pula,Clay,32,25,3423,714636.67
4089,2019-W-ITF-ITA-24A-2019,20190916,W25 Santa Margherita Di Pula,Clay,32,25,3359,716484.39
4090,2019-W-ITF-ITA-25A-2019,20190923,W25 Santa Margherita Di Pula,Clay,32,25,3667,731750.95
4091,2019-W-ITF-ITA-26A-2019,20190930,W25 Santa Margherita Di Pula,Clay,32,25,2664,526930.69
4092,2019-W-ITF-ITA-27A-2019,20191007,W25 Santa Margherita Di Pula,Clay,32,25,3914,789080.75
4093,2019-W-ITF-ITA-28A-2019,20191028,W15 Ortisei,Hard,32,15,3049,598033.84
4094,2019-W-ITF-ITA-29A-2019,20191104,W15 Solarino,Carpet,32,15,2070,426343.82
4095,2019-W-ITF-ITA-30A-2019,20191111,W15 Solarino,Carpet,32,15,1550,315418.95
4096,2019-W-ITF-ITA-31A-2019,20191118,W25 Solarino,Carpet,32,25,3399,703420.77
4097,2019-W-ITF-ITA-32A-2019,20191125,W25 Solarino,Carpet,32,25,3541,864737.07
4098,2019-W-ITF-JPN-01A-2019,20190218,W60 Kyoto,Hard,32,60,4017,711448.45
4099,2019-W-ITF-JPN-02A-2019,20190225,W25 Osaka,Hard,32,25,2058,383611.96
4100,2019-W-ITF-JPN-03A-2019,20190304,W25 Yokohama,Hard,32,25,2857,547803.26
4101,2019-W-ITF-JPN-04A-2019,20190311,W25 Nishi Tama,Hard,32,25,3044,512737.62
4102,2019-W-ITF-JPN-05A-2019,20190318,W25 Kofu,Hard,32,25,2591,445146.77
4103,2019-W-ITF-JPN-06A-2019,20190325,W25 Kofu,Hard,32,25,2990,548872.9
4104,2019-W-ITF-JPN-07A-2019,20190401,W25 Kashiwa,Hard,32,25,3162,719877.49
4105,2019-W-ITF-JPN-08A-2019,20190408,W25 Osaka,Hard,32,25,3157,696376.23
4106,2019-W-ITF-JPN-09A-2019,20190429,W80 Gifu,Hard,32,80,3456,712362.6
4107,2019-W-ITF-JPN-10A-2019,20190506,W60 Fukuoka,Carpet,32,60,4190,778267.91
4108,2019-W-ITF-JPN-11A-2019,20190513,W60 Kurume,Carpet,32,60,3549,841712.02
4109,2019-W-ITF-JPN-12A-2019,20190520,W25 Karuizawa,Carpet,32,25,4240,814414.3
4110,2019-W-ITF-JPN-13A-2019,20190819,W25 Tsukuba,Hard,32,25,3060,528305.84
4111,2019-W-ITF-JPN-14A-2019,20190826,W25 Nanao,Carpet,32,25,2719,511462.34
4112,2019-W-ITF-JPN-15A-2019,20190902,W25 Kyoto,Hard,32,25,3019,612578.82
4113,2019-W-ITF-JPN-16A-2019,20191007,W25 Makinohara,Carpet,32,25,2501,564141.34
4114,2019-W-ITF-JPN-17A-2019,20191014,W25 Hamamatsu,Carpet,32,25,2717,614357.63
4115,2019-W-ITF-JPN-18A-2019,20191111,W100 Tokyo,Hard,32,100,2215,355905.09
4116,2019-W-ITF-KAZ-01A-2019,20190211,W15 Shymkent,Hard,32,15,4538,1176840.18
4117,2019-W-ITF-KAZ-02A-2019,20190218,W15 Shymkent,Hard,32,15,3493,749889.71
4118,2019-W-ITF-KAZ-03A-2019,20190408,W15 Shymkent,Clay,32,15,2693,610751.85
4119,2019-W-ITF-KAZ-04A-2019,20190415,W15 Shymkent,Clay,32,15,3014,686787.85
4120,2019-W-ITF-KAZ-05A-2019,20190715,W80 Nur Sultan,Hard,32,80,3456,853751.34
4121,2019-W-ITF-KAZ-06A-2019,20190826,W25 Almaty,Hard,32,25,2442,548889.94
4122,2019-W-ITF-KAZ-07A-2019,20190909,W15 Shymkent,Clay,32,15,2654,641921.35
4123,2019-W-ITF-KAZ-08A-2019,20190916,W15 Shymkent,Clay,32,15,3396,794511.97
4124,2019-W-ITF-KEN-03A-2019,20190805,W15 Nairobi,Hard,32,15,2949,488451.08
4125,2019-W-ITF-KEN-04A-2019,20190812,W15 Nairobi,Hard,32,15,3374,661505.54
4126,2019-W-ITF-KOR-01A-2019,20190513,W25 Changwon,Hard,32,25,2284,393106.64
4127,2019-W-ITF-KOR-02A-2019,20190520,W25 Goyang,Hard,32,25,3782,742498.62
4128,2019-W-ITF-KOR-03A-2019,20190527,W25 Incheon,Hard,32,25,3185,743088.29
4129,2019-W-ITF-KOR-04A-2019,20190603,W25 Daegu,Hard,32,25,3515,793336.28
4130,2019-W-ITF-KOR-05A-2019,20190610,W15 Gimcheon,Hard,32,15,4484,995189.96
4131,2019-W-ITF-KOR-06A-2019,20190617,W15 Gimcheon,Hard,32,15,3324,638127.46
4132,2019-W-ITF-KOR-07A-2019,20190826,W15 Yeongwol,Hard,32,15,3813,874353.02
4133,2019-W-ITF-KOR-08A-2019,20190902,W15 Yeongwol,Hard,32,15,3614,804576.55
4134,2019-W-ITF-LUX-01A-2019,20191028,W25 Petange,Hard,32,25,2862,681492.25
4135,2019-W-ITF-MEX-02A-2019,20190304,W25 Irapuato,Hard,32,25,3772,777773.38
4136,2019-W-ITF-MEX-03A-2019,20190311,W15 Cancun,Hard,32,15,3165,639160.53
4137,2019-W-ITF-MEX-04A-2019,20190318,W15 Cancun,Hard,32,15,3372,611053.86
4138,2019-W-ITF-MEX-05A-2019,20190325,W15 Cancun,Hard,32,15,3541,677692.41
4139,2019-W-ITF-MEX-06A-2019,20190408,W15 Cancun,Hard,32,15,3009,665695.32
4140,2019-W-ITF-MEX-07A-2019,20190415,W15 Cancun,Hard,32,15,2757,460549.88
4141,2019-W-ITF-MEX-08A-2019,20190422,W15 Cancun,Hard,32,15,2154,459595.19
4142,2019-W-ITF-MEX-09A-2019,20190506,W15 Cancun,Hard,31,15,2392,446941.34
4143,2019-W-ITF-MEX-10A-2019,20190513,W15 Cancun,Hard,32,15,3861,823927.64
4144,2019-W-ITF-MEX-11A-2019,20190520,W15 Cancun,Hard,32,15,3692,672754.57
4145,2019-W-ITF-MEX-12A-2019,20190527,W15 Cancun,Hard,32,15,3403,501186.62
4146,2019-W-ITF-MEX-13A-2019,20190603,W15 Cancun,Hard,32,15,3206,565368.14
4147,2019-W-ITF-MEX-14A-2019,20190610,W15 Cancun,Hard,32,15,2916,557351.6
4148,2019-W-ITF-MEX-15A-2019,20190624,W15 Cancun,Hard,32,15,2788,589811.84
4149,2019-W-ITF-MEX-16A-2019,20190701,W15 Cancun,Hard,32,15,2671,484374.48
4150,2019-W-ITF-MEX-17A-2019,20190708,W15 Cancun,Hard,32,15,3145,620603.39
4151,2019-W-ITF-MEX-18A-2019,20190715,W15 Cancun,Hard,32,15,2941,780405.75
4152,2019-W-ITF-MEX-19A-2019,20190722,W15 Cancun,Hard,32,15,2595,561807.83
4153,2019-W-ITF-MEX-20A-2019,20190729,W15 Cancun,Hard,32,15,4522,819390.31
4154,2019-W-ITF-MEX-21A-2019,20190812,W15 Cancun,Hard,32,15,2384,564058.76
4155,2019-W-ITF-MEX-22A-2019,20190819,W15 Cancun,Hard,32,15,2702,493082.42
4156,2019-W-ITF-MEX-23A-2019,20190826,W15 Cancun,Hard,32,15,3301,819835.54
4157,2019-W-ITF-MEX-24A-2019,20191014,W15 Metepec,Hard,27,15,1827,302025.19
4158,2019-W-ITF-MEX-25A-2019,20191021,W15 Metepec,Hard,29,15,4159,894220.3
4159,2019-W-ITF-MEX-26A-2019,20191028,W15 Cancun,Hard,32,15,3983,694364.36
4160,2019-W-ITF-MEX-27A-2019,20191104,W15 Cancun,Hard,32,15,2287,405177.98
4161,2019-W-ITF-MEX-28A-2019,20191111,W15 Cancun,Hard,32,15,3365,618245.63
4162,2019-W-ITF-MEX-29A-2019,20191118,W15 Cancun,Hard,32,15,3461,841928.64
4163,2019-W-ITF-MEX-30A-2019,20191202,W15 Cancun,Hard,32,15,2814,592319.66
4164,2019-W-ITF-MEX-31A-2019,20191209,W15 Cancun,Hard,32,15,3358,815616.85
4165,2019-W-ITF-MNE-01A-2019,20190916,W25 Podgorica,Clay,32,25,3453,706715.49
4166,2019-W-ITF-NED-01A-2019,20190624,W15 Alkmaar,Clay,32,15,2862,461347.72
4167,2019-W-ITF-NED-02A-2019,20190701,W25 Den Haag,Clay,32,25,3612,748744.01
4168,2019-W-ITF-NED-03A-2019,20190812,W15 Oldenzaal,Clay,32,15,2740,518059.68
4169,2019-W-ITF-NED-04A-2019,20190826,W15 Haren,Clay,32,15,3743,757883.93
4170,2019-W-ITF-NGR-01A-2019,20191007,W25 Lagos,Hard,32,25,2516,550248.53
4171,2019-W-ITF-NGR-02A-2019,20191014,W25 Lagos,Hard,32,25,3639,679399.09
4172,2019-W-ITF-NOR-01A-2019,20190722,W15 Sandelfjord,Clay,32,15,3235,587919.81
4173,2019-W-ITF-NOR-02A-2019,20191021,W15 Oslo,Hard,32,15,3858,647238.55
4174,2019-W-ITF-PAR-02A-2019,20191028,W60 Asuncion,Clay,32,60,2724,397241.94
4175,2019-W-ITF-PER-01A-2019,20190708,W15 Lima,Clay,32,15,2982,633271.37
4176,2019-W-ITF-PER-02A-2019,20190715,W15 Lima,Clay,32,15,2979,629277.17
4177,2019-W-ITF-POL-01A-2019,20190603,W60 Torun,Clay,32,60,3628,614839.22
4178,2019-W-ITF-POL-02A-2019,20190805,W60 Warsaw,Clay,32,60,2687,639257.36
4179,2019-W-ITF-POL-03A-2019,20190722,W25 Bytom,Clay,32,25,3032,578603.28
4180,2019-W-ITF-POL-04A-2019,20190729,W25 Grodzisk Mazowiecki,Clay,32,25,2996,488942.31
4181,2019-W-ITF-POR-01A-2019,20190401,W25 Obidos,Carpet,32,25,2940,595305.11
4182,2019-W-ITF-POR-02A-2019,20190408,W25 Obidos,Carpet,32,25,3156,652445.31
4183,2019-W-ITF-POR-03A-2019,20190715,W25 Palmela,Hard,32,25,2833,573115.89
4184,2019-W-ITF-POR-04A-2019,20190506,W25 Obidos,Carpet,32,25,2742,560563.56
4185,2019-W-ITF-POR-05A-2019,20190513,W25 Obidos,Carpet,32,25,2991,546245.37
4186,2019-W-ITF-POR-06A-2019,20190527,W15 Montemor O Novo,Hard,32,15,3406,622695.59
4187,2019-W-ITF-POR-07A-2019,20190520,W15 Cantanhede,Carpet,32,15,3415,653993.2
4188,2019-W-ITF-POR-08A-2019,20190610,W15 Amarante,Hard,32,15,2839,529737.27
4189,2019-W-ITF-POR-09A-2019,20190617,W25 Figueira Da Foz,Hard,32,25,3025,578063.52
4190,2019-W-ITF-POR-10A-2019,20190701,W25 Corroios Seixal,Hard,32,25,3152,500426.99
4191,2019-W-ITF-POR-11A-2019,20190923,W60 Caldas da Rainha,Hard,32,60,3418,616767.8
4192,2019-W-ITF-POR-12A-2019,20190722,W25 Porto,Hard,32,25,2881,663127.17
4193,2019-W-ITF-POR-13A-2019,20190930,W15 Santarem,Hard,32,15,1793,354349.73
4194,2019-W-ITF-POR-14A-2019,20191021,W15 Lousada,Hard,32,15,2331,517152.37
4195,2019-W-ITF-POR-15A-2019,20191028,W15 Lousada,Hard,32,15,2956,659735.58
4196,2019-W-ITF-ROU-02A-2019,20190708,W15 Bucharest,Clay,32,15,3002,658933.77
4197,2019-W-ITF-ROU-03A-2019,20190902,W15 Curtea de Arges,Clay,32,15,2328,499853.77
4198,2019-W-ITF-ROU-04A-2019,20190909,W15 Focsani,Clay,32,15,3274,567100.51
4199,2019-W-ITF-ROU-05A-2019,20190916,W25 Arad,Clay,32,25,3338,873879.86
4200,2019-W-ITF-RSA-01A-2019,20190923,W15 Johannesburg,Hard,32,15,2563,454172.04
4201,2019-W-ITF-RSA-02A-2019,20190930,W15 Pretoria,Hard,32,15,3429,687591.89
4202,2019-W-ITF-RUS-01A-2019,20190121,W25 Kazan,Hard,32,25,3270,546220.7
4203,2019-W-ITF-RUS-01B-2019,20190826,W25 Penza,Hard,32,25,2642,516956.41
4204,2019-W-ITF-RUS-02A-2019,20190225,W25 Moscow,Hard,32,25,4329,676236.03
4205,2019-W-ITF-RUS-03A-2019,20190311,W25 Kazan,Hard,32,25,2087,456875.65
4206,2019-W-ITF-RUS-04A-2019,20190429,W25 Khimki,Hard,32,25,4094,681727.75
4207,2019-W-ITF-RUS-05A-2019,20190722,W25 Moscow,Clay,32,25,1452,289486.02
4208,2019-W-ITF-RUS-06A-2019,20190812,W15 Moscow,Clay,32,15,2944,739392.96
4209,2019-W-ITF-RUS-07A-2019,20190819,W15 Moscow,Clay,32,15,3176,734486.17
4210,2019-W-ITF-SGP-01A-2019,20190114,W25 Singapore,Hard,32,25,3265,866034.08
4211,2019-W-ITF-SGP-02A-2019,20190121,W25 Singapore,Hard,32,25,3512,696827.76
4212,2019-W-ITF-SGP-03A-2019,20190513,W25 Singapore,Hard,32,25,2555,431380.06
4213,2019-W-ITF-SGP-04A-2019,20190520,W25 Singapore,Hard,32,25,2977,467165.31
4214,2019-W-ITF-SRB-01A-2019,20190701,W15 Prokuplje,Clay,32,15,3647,874716.56
4215,2019-W-ITF-SRB-02A-2019,20190708,W15 Prokuplje,Clay,32,15,3852,735413.92
4216,2019-W-ITF-SRB-03A-2019,20190826,W15 Vrnjacka Banja,Clay,32,15,3761,796936.48
4217,2019-W-ITF-SUI-01A-2019,20190422,W25 Chiasso,Clay,32,25,3406,521061.47
4218,2019-W-ITF-SUI-02A-2019,20190617,W25 Klosters,Clay,32,25,3337,807886.87
4219,2019-W-ITF-SUI-03A-2019,20190902,W60 Montreux,Clay,32,60,2795,623346.45
4220,2019-W-ITF-SUI-04A-2019,20190826,W25 Verbier,Clay,32,25,2250,433428.82
4221,2019-W-ITF-SVK-01A-2019,20190204,W25 Trnava,Hard,32,25,3201,604133.8
4222,2019-W-ITF-SVK-02A-2019,20190211,W25 Trnava,Hard,32,25,3459,822580.14
4223,2019-W-ITF-SVK-03A-2019,20190513,W100 Trnava,Clay,32,100,3230,882151.62
4224,2019-W-ITF-SWE-01A-2019,20190506,W15 Gothenburg,Clay,32,15,3053,727439.23
4225,2019-W-ITF-SWE-02A-2019,20190513,W15 Varberg,Clay,32,15,3465,631331.26
4226,2019-W-ITF-SWE-03A-2019,20190617,W25 Ystad,Clay,32,25,2654,509528.57
4227,2019-W-ITF-SWE-04A-2019,20191021,W15 Stockholm,Hard,32,15,4188,828604.73
4228,2019-W-ITF-SWE-05A-2019,20191028,W15 Stockholm,Hard,32,15,2326,420564.61
4229,2019-W-ITF-THA-01A-2019,20190520,W25 Nonthaburi,Hard,32,25,3392,634833.83
4230,2019-W-ITF-THA-02A-2019,20190527,W25 Nonthaburi,Hard,32,25,3326,689734.55
4231,2019-W-ITF-THA-03A-2019,20190722,W25 Nonthaburi,Hard,32,25,3187,578561.9
4232,2019-W-ITF-THA-04A-2019,20190729,W25 Nonthaburi,Hard,32,25,2382,535722.71
4233,2019-W-ITF-THA-05A-2019,20191125,W15 Nonthaburi,Hard,32,15,1954,288808.79
4234,2019-W-ITF-THA-06A-2019,20191202,W15 Nonthaburi,Hard,32,15,3639,905610.61
4235,2019-W-ITF-THA-07A-2019,20190701,W15 Hua Hin,Hard,32,15,2533,504328.54
4236,2019-W-ITF-THA-08A-2019,20190708,W15 Hua Hin,Hard,32,15,4785,824027.65
4237,2019-W-ITF-THA-09A-2019,20191007,W15 Hua Hin,Hard,32,15,2820,636325.46
4238,2019-W-ITF-THA-10A-2019,20191014,W15 Hua Hin,Hard,32,15,2904,550796.39
4239,2019-W-ITF-THA-11A-2019,20191104,W25 Hua Hin,Hard,32,25,3006,549279.48
4240,2019-W-ITF-THA-12A-2019,20191111,W25 Hua Hin,Hard,32,25,2655,486800.37
4241,2019-W-ITF-TPE-01A-2019,20190729,W25 Taipei,Hard,32,25,3197,669536.12
4242,2019-W-ITF-TTO-01A-2019,20190513,W15 Tacarigua,Hard,30,15,3628,717933.37
4243,2019-W-ITF-TTO-02A-2019,20190520,W15 Tacarigua,Hard,32,15,2847,691672.07
4244,2019-W-ITF-TUN-02A-2019,20190114,W15 Monastir,Hard,32,15,2199,469910.43
4245,2019-W-ITF-TUN-03A-2019,20190121,W15 Monastir,Hard,32,15,2745,671253.14
4246,2019-W-ITF-TUN-04A-2019,20190128,W15 Monastir,Hard,32,15,3177,661616.15
4247,2019-W-ITF-TUN-05A-2019,20190204,W15 Monastir,Hard,32,15,3198,543021.49
4248,2019-W-ITF-TUN-06A-2019,20190211,W15 Monastir,Hard,32,15,3230,589616.54
4249,2019-W-ITF-TUN-07A-2019,20190218,W15 Monastir,Hard,32,15,2324,449600.87
4250,2019-W-ITF-TUN-08A-2019,20190225,W15 Monastir,Hard,32,15,2573,574594.16
4251,2019-W-ITF-TUN-09A-2019,20190304,W15 Tabarka,Clay,32,15,1655,314592.46
4252,2019-W-ITF-TUN-10A-2019,20190311,W15 Tabarka,Clay,32,15,3523,674065.7
4253,2019-W-ITF-TUN-11A-2019,20190318,W15 Tabarka,Clay,32,15,2911,556633.34
4254,2019-W-ITF-TUN-12A-2019,20190325,W15 Tabarka,Clay,32,15,3134,640613.99
4255,2019-W-ITF-TUN-13A-2019,20190401,W15 Tabarka,Clay,32,15,2917,533902.47
4256,2019-W-ITF-TUN-15A-2019,20190415,W15 Tabarka,Clay,32,15,3625,675086.82
4257,2019-W-ITF-TUN-16A-2019,20190422,W15 Tabarka,Clay,32,15,3389,618064.51
4258,2019-W-ITF-TUN-17A-2019,20190429,W15 Tabarka,Clay,32,15,2712,504669.88
4259,2019-W-ITF-TUN-18A-2019,20190506,W15 Tabarka,Clay,32,15,3751,848532.04
4260,2019-W-ITF-TUN-19A-2019,20190513,W15 Tabarka,Clay,32,15,4966,966289.11
4261,2019-W-ITF-TUN-21A-2019,20190408,W25 Tunis,Clay,32,25,3347,821750.79
4262,2019-W-ITF-TUN-22A-2019,20190527,W15 Tabarka,Clay,32,15,3143,469988.73
4263,2019-W-ITF-TUN-23A-2019,20190603,W15 Tabarka,Clay,32,15,4542,1003112.54
4264,2019-W-ITF-TUN-24A-2019,20190610,W15 Tabarka,Clay,32,15,2012,422663.63
4265,2019-W-ITF-TUN-25A-2019,20190617,W15 Tabarka,Clay,32,15,2836,519222.81
4266,2019-W-ITF-TUN-26A-2019,20190624,W15 Tabarka,Clay,32,15,3077,598422.12
4267,2019-W-ITF-TUN-27A-2019,20190701,W15 Tabarka,Clay,32,15,3737,644843.21
4268,2019-W-ITF-TUN-28A-2019,20190708,W15 Tabarka,Clay,32,15,4379,1244891.71
4269,2019-W-ITF-TUN-29A-2019,20190715,W15 Tabarka,Clay,32,15,2495,431852.47
4270,2019-W-ITF-TUN-30A-2019,20190722,W15 Tabarka,Clay,32,15,2243,502262.93
4271,2019-W-ITF-TUN-31A-2019,20190729,W15 Tabarka,Clay,32,15,3206,555033.75
4272,2019-W-ITF-TUN-32A-2019,20190805,W15 Tabarka,Clay,32,15,3980,897477.53
4273,2019-W-ITF-TUN-33A-2019,20190812,W15 Tabarka,Clay,32,15,3713,812759.63
4274,2019-W-ITF-TUN-34A-2019,20190819,W15 Tabarka,Clay,32,15,3322,666684.19
4275,2019-W-ITF-TUN-35A-2019,20190826,W15 Tabarka,Clay,32,15,2514,446421.11
4276,2019-W-ITF-TUN-36A-2019,20190902,W15 Tabarka,Clay,32,15,2696,596800.82
4277,2019-W-ITF-TUN-37A-2019,20190909,W15 Tabarka,Clay,32,15,3875,930773.11
4278,2019-W-ITF-TUN-38A-2019,20190916,W15 Tabarka,Clay,32,15,4629,1073007.12
4279,2019-W-ITF-TUN-39A-2019,20190923,W15 Tabarka,Clay,32,15,3727,911506.29
4280,2019-W-ITF-TUN-40A-2019,20190930,W15 Tabarka,Clay,32,15,2910,581069.74
4281,2019-W-ITF-TUN-41A-2019,20191007,W15 Tabarka,Clay,32,15,3309,556043.18
4282,2019-W-ITF-TUN-42A-2019,20191014,W15 Tabarka,Clay,32,15,4075,860827.41
4283,2019-W-ITF-TUN-43A-2019,20191021,W15 Tabarka,Clay,32,15,3251,526822.61
4284,2019-W-ITF-TUN-44A-2019,20191028,W15 Tabarka,Clay,29,15,3634,808320.08
4285,2019-W-ITF-TUN-45A-2019,20191104,W15 Monastir,Hard,32,15,3421,521283.35
4286,2019-W-ITF-TUN-46A-2019,20191111,W15 Monastir,Hard,32,15,3328,619517.75
4287,2019-W-ITF-TUN-47A-2019,20191118,W15 Monastir,Hard,32,15,3565,691498.32
4288,2019-W-ITF-TUN-48A-2019,20191125,W15 Monastir,Hard,32,15,3084,606666.27
4289,2019-W-ITF-TUN-49A-2019,20191202,W15 Monastir,Hard,32,15,3736,599869.59
4290,2019-W-ITF-TUN-50A-2019,20191209,W15 Monastir,Hard,32,15,3540,571202.58
4291,2019-W-ITF-TUN-51A-2019,20191216,W15 Monastir,Hard,32,15,2989,672019.39
4292,2019-W-ITF-TUR-03A-2019,20190128,W15 Antalya,Clay,32,15,2103,450132.89
4293,2019-W-ITF-TUR-04A-2019,20190204,W15 Antalya,Clay,32,15,3193,799600.58
4294,2019-W-ITF-TUR-05A-2019,20190211,W15 Antalya,Clay,32,15,3143,640962.61
4295,2019-W-ITF-TUR-06A-2019,20190218,W15 Antalya,Clay,32,15,2771,526603.07
4296,2019-W-ITF-TUR-07A-2019,20190225,W15 Antalya,Clay,32,15,3149,523691.32
4297,2019-W-ITF-TUR-08A-2019,20190401,W15 Antalya,Clay,32,15,3776,771248.32
4298,2019-W-ITF-TUR-09A-2019,20190408,W15 Antalya,Clay,32,15,3815,787856.91
4299,2019-W-ITF-TUR-10A-2019,20190415,W15 Antalya,Clay,32,15,3724,808951.7
4300,2019-W-ITF-TUR-11A-2019,20190422,W15 Antalya,Clay,32,15,1977,346940.24
4301,2019-W-ITF-TUR-12A-2019,20190429,W15 Antalya,Clay,32,15,3294,745540.27
4302,2019-W-ITF-TUR-13A-2019,20190304,W15 Antalya,Clay,32,15,3166,648705.01
4303,2019-W-ITF-TUR-14A-2019,20190311,W15 Antalya,Clay,32,15,2575,527965.22
4304,2019-W-ITF-TUR-15A-2019,20190318,W15 Antalya,Clay,32,15,2573,711429.26
4305,2019-W-ITF-TUR-16A-2019,20190325,W15 Antalya,Clay,32,15,3052,548451.36
4306,2019-W-ITF-TUR-17A-2019,20190408,W60 Istanbul,Hard,32,60,2640,428973.15
4307,2019-W-ITF-TUR-18A-2019,20190506,W15 Antalya,Clay,32,15,3712,581806.78
4308,2019-W-ITF-TUR-19A-2019,20190513,W15 Antalya,Clay,32,15,4219,1048502.88
4309,2019-W-ITF-TUR-21A-2019,20190520,W15 Antalya,Clay,32,15,2773,494431.25
4310,2019-W-ITF-TUR-22A-2019,20190916,W15 Antalya,Hard,32,15,2768,533072.26
4311,2019-W-ITF-TUR-23A-2019,20190923,W15 Antalya,Hard,32,15,2339,402732.31
4312,2019-W-ITF-TUR-24A-2019,20190930,W15 Antalya,Hard,32,15,3340,656453.96
4313,2019-W-ITF-TUR-25A-2019,20191007,W15 Antalya,Hard,32,15,3589,759043.46
4314,2019-W-ITF-TUR-26A-2019,20191014,W15 Antalya,Hard,32,15,3524,875048.13
4315,2019-W-ITF-TUR-27A-2019,20191021,W15 Antalya,Hard,32,15,5096,1028594.08
4316,2019-W-ITF-TUR-28A-2019,20191028,W15 Antalya,Hard,32,15,3403,667989.0
4317,2019-W-ITF-TUR-29A-2019,20191021,W25 Istanbul,Hard,32,25,3930,832799.82
4318,2019-W-ITF-TUR-30A-2019,20191104,W15 Antalya,Hard,32,15,3478,636098.42
4319,2019-W-ITF-TUR-31A-2019,20191111,W15 Antalya,Clay,32,15,4082,770582.38
4320,2019-W-ITF-TUR-32A-2019,20191118,W15 Antalya,Hard,32,15,3752,761062.97
4321,2019-W-ITF-TUR-33A-2019,20191125,W15 Antalya,Hard,32,15,3414,803403.14
4322,2019-W-ITF-TUR-34A-2019,20191202,W15 Antalya,Hard,32,15,4503,764152.53
4323,2019-W-ITF-TUR-35A-2019,20191209,W15 Antalya,Hard,32,15,2513,385500.42
4324,2019-W-ITF-TUR-36A-2019,20191216,W15 Antalya,Hard,32,15,2278,577788.68
4325,2019-W-ITF-UAE-01A-2019,20191209,W100+H Dubai,Hard,32,100,4082,839027.88
4326,2019-W-ITF-UKR-01B-2019,20190930,W15 Chornomorsk,Clay,32,15,3381,682451.15
4327,2019-W-ITF-UKR-02A-2019,20190902,W15 Bucha,Clay,32,15,2344,531858.84
4328,2019-W-ITF-USA-01A-2019,20190114,W25 Daytona Beach FL,Clay,32,25,2305,405078.14
4329,2019-W-ITF-USA-02A-2019,20190121,W25 Plantation FL,Clay,32,25,4656,1010051.95
4330,2019-W-ITF-USA-03A-2019,20190128,W100 Midland MI,Hard,32,100,3926,906896.56
4331,2019-W-ITF-USA-04A-2019,20190211,W25 Surprise AZ,Hard,32,25,2507,607187.49
4332,2019-W-ITF-USA-05A-2019,20190218,W25 Rancho Santa Fe CA,Hard,32,25,2185,440342.4
4333,2019-W-ITF-USA-06A-2019,20190304,W15 Carson CA,Hard,32,15,3154,686727.32
4334,2019-W-ITF-USA-07A-2019,20190311,W15 Arcadia CA,Hard,32,15,2827,598117.6
4335,2019-W-ITF-USA-08A-2019,20190401,W80 Palm Harbor FL,Clay,32,80,3640,719587.8
4336,2019-W-ITF-USA-09A-2019,20190401,W25 Jackson MS,Clay,32,25,3506,767674.49
4337,2019-W-ITF-USA-11A-2019,20190408,W25 Pelham AL,Clay,32,25,3846,687830.94
4338,2019-W-ITF-USA-12A-2019,20190415,W80 Dothan AL,Clay,32,80,3030,529736.98
4339,2019-W-ITF-USA-13A-2019,20190422,W80 Charlottesville VA,Clay,32,80,2876,599969.2
4340,2019-W-ITF-USA-14A-2019,20190422,W25 Osprey FL,Clay,32,25,4313,928273.67
4341,2019-W-ITF-USA-15A-2019,20190429,W100 Charleston SC,Clay,32,100,3314,917393.65
4342,2019-W-ITF-USA-16A-2019,20190506,W100 Bonita Springs FL,Clay,32,100,2501,490047.44
4343,2019-W-ITF-USA-16B-2019,20190506,W15 Williamsburg VA,Clay,32,15,3162,667904.23
4344,2019-W-ITF-USA-16C-2019,20190513,W15 Naples FL,Clay,32,15,2882,609855.79
4345,2019-W-ITF-USA-17A-2019,20190603,W25 Bethany Beach DE,Clay,32,25,4575,1020804.8
4346,2019-W-ITF-USA-18A-2019,20190610,W25 Sumter SC,Hard,32,25,3945,633259.77
4347,2019-W-ITF-USA-19A-2019,20190624,W15 Shreveport LA,Clay,32,15,1788,385626.77
4348,2019-W-ITF-USA-20A-2019,20190708,W60 Honolulu HI,Hard,32,60,3346,827630.59
4349,2019-W-ITF-USA-21A-2019,20190715,W60 Berkeley CA,Hard,32,60,3418,675345.35
4350,2019-W-ITF-USA-22A-2019,20190722,W25 Evansville IN,Hard,32,25,2619,597757.06
4351,2019-W-ITF-USA-23A-2019,20190722,W60 Ashland KY,Hard,32,60,2995,711425.98
4352,2019-W-ITF-USA-24A-2019,20190729,W60 Lexington KY,Hard,32,60,4339,610751.6
4353,2019-W-ITF-USA-25A-2019,20190729,W25 Fort Worth TX,Hard,32,25,4076,947852.36
4354,2019-W-ITF-USA-26A-2019,20190610,W15 Wesley Chapel FL,Clay,32,15,3924,886499.24
4355,2019-W-ITF-USA-27A-2019,20190617,W15 Orlando FL,Clay,32,15,3145,535798.86
